study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	se	sd	unit	comments
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	1.0	hr	NA	0.88	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	2.0	hr	NA	0.88	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	4.0	hr	NA	0.89	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	8.0	hr	NA	0.94	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	12.0	hr	NA	0.86	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	24.0	hr	NA	0.94	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	36.0	hr	NA	1.41	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	48.0	hr	NA	1.42	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	72.0	hr	NA	1.23	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	96.0	hr	NA	1.13	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	120.0	hr	NA	1.03	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	144.0	hr	NA	0.97	NA	NA	NA	NA	s
Macha2013e	NA	all	18.0	EMP25R7, WAR25	inr	 warfarin	plasma	coagulation assay	war_emp_INR	168.0	hr	NA	0.86	NA	NA	NA	NA	s
