study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Sarashina2013	EMP25	6.0	EMP25	clearance	empagliflozin	urine	HPLC MS/MS	NA	NA	152.0	NA	NA	NA	21.28	NA	14.0	ml/min	NA
Sarashina2013	EMP25	6.0	EMP25	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	22.9	NA	NA	NA	3.8243	NA	16.7	percent	NA
Sarashina2013	EMP25	6.0	EMP25	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	34.8	NA	NA	NA	5.8464	NA	16.8	ml/min	NA
Sarashina2013	EMP100	6.0	EMP100	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	NA	22800.0	NA	NA	NA	5814.0	NA	25.5	nmol/l*hr	NA
Sarashina2013	EMP100	6.0	EMP100	auc_end	empagliflozin	plasma	HPLC MS/MS	24.0	hr	22600.0	NA	NA	NA	5785.6	NA	25.6	nmol/l*hr	NA
Sarashina2013	EMP100	6.0	EMP100	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	2980.0	NA	NA	NA	929.76	NA	31.2	nmol/l	NA
Sarashina2013	EMP100	6.0	EMP100	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	2.5	NA	0.75	4.0	NA	NA	NA	hr	NA
Sarashina2013	EMP100	6.0	EMP100	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	11.6	NA	NA	NA	3.7004	NA	31.9	hr	NA
Sarashina2013	EMP100	6.0	EMP100	clearance	empagliflozin	urine	HPLC MS/MS	NA	NA	172.0	NA	NA	NA	49.364	NA	28.7	ml/min	NA
Sarashina2013	EMP100	6.0	EMP100	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	22.9	NA	NA	NA	4.0533	NA	17.7	percent	NA
Sarashina2013	EMP100	6.0	EMP100	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	38.7	NA	NA	NA	7.353	NA	19.0	ml/min	NA
Sarashina2013	OGTT10	6.0	OGTT10	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	NA	3000.0	NA	NA	NA	423.0	NA	14.1	nmol/l*hr	NA
Sarashina2013	OGTT10	6.0	OGTT10	auc_end	empagliflozin	plasma	HPLC MS/MS	24.0	hr	2970.0	NA	NA	NA	424.71	NA	14.3	nmol/l*hr	NA
Sarashina2013	OGTT10	6.0	OGTT10	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	449.0	NA	NA	NA	129.761	NA	28.9	nmol/l	NA
Sarashina2013	OGTT10	6.0	OGTT10	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	1.75	NA	0.75	4.0	NA	NA	NA	hr	NA
Sarashina2013	OGTT10	6.0	OGTT10	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	7.78	NA	NA	NA	0.98806	NA	12.7	hr	NA
Sarashina2013	OGTT10	6.0	OGTT10	clearance	empagliflozin	urine	HPLC MS/MS	NA	NA	125.0	NA	NA	NA	17.875	NA	14.3	ml/min	NA
Sarashina2013	OGTT10	6.0	OGTT10	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	29.4	NA	NA	NA	1.31712	NA	4.48	percent	NA
Sarashina2013	OGTT10	6.0	OGTT10	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	35.3	NA	NA	NA	3.6006	NA	10.2	ml/min	NA
