study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	se	sd	unit	comments
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	0.67	hr	NA	4.8	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	1.0	hr	NA	8.5	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	1.5	hr	NA	10.8	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	2.0	hr	NA	11.0	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	2.5	hr	NA	10.5	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	3.0	hr	NA	9.5	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	4.0	hr	NA	7.6	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	6.0	hr	NA	4.9	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	8.0	hr	NA	3.5	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	10.0	hr	NA	2.7	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	12.0	hr	NA	2.2	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	24.0	hr	NA	1.4	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	36.0	hr	NA	1.1	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	48.0	hr	NA	1.0	NA	NA	NA	ng/ml	NA
Macha2013d	NA	emp_ramipril	23.0	emp25_single, ram5_multi	concentration	ramiprilat	plasma	HPLC MS/MS	ramiprilat5_multi, emp25	72.0	hr	NA	0.9	NA	NA	NA	ng/ml	NA
