study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Seman2013	EMP25	6.0	EMP25	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	37.7	NA	NA	NA	9.4	NA	NA	ml/min	NA
Seman2013	EMP25	6.0	EMP25	concentration	glucose	urine	HPLC MS/MS	NA	NA	56.5	NA	NA	NA	6.554	NA	11.6	g	UGE
Seman2013	EMP50	5.0	EMP50	auc_inf	empagliflozin	plasma	HPLC MS/MS	12.0	hr	8580.0	NA	NA	NA	1680.0	NA	NA	nmol/l*hr	NA
Seman2013	EMP50	5.0	EMP50	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	1110.0	NA	NA	NA	274.0	NA	NA	nmol/l	NA
Seman2013	EMP50	5.0	EMP50	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.5	0.8	3.0	NA	NA	NA	hr	NA
Seman2013	EMP50	5.0	EMP50	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	10.3	NA	NA	NA	1.8	NA	NA	hr	NA
Seman2013	EMP50	5.0	EMP50	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	14.4	NA	NA	NA	0.6	NA	NA	percent	NA
Seman2013	EMP50	5.0	EMP50	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	32.1	NA	NA	NA	7.3	NA	NA	ml/min	NA
Seman2013	EMP50	5.0	EMP50	concentration	glucose	urine	HPLC MS/MS	NA	NA	63.6	NA	NA	NA	9.2856	NA	14.6	g	UGE
Seman2013	OGTT50	5.0	OGTT50	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	hr	8090.0	NA	NA	NA	1240.0	NA	NA	nmol/l*hr	NA
Seman2013	OGTT50	5.0	OGTT50	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	951.0	NA	NA	NA	300.0	NA	NA	nmol/l	NA
Seman2013	OGTT50	5.0	OGTT50	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.5	1.5	6.0	NA	NA	NA	hr	NA
Seman2013	OGTT50	5.0	OGTT50	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	8.8	NA	NA	NA	1.9	NA	NA	hr	NA
Seman2013	OGTT50	5.0	OGTT50	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	13.3	NA	NA	NA	2.7	NA	NA	percent	NA
Seman2013	OGTT50	5.0	OGTT50	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	35.5	NA	NA	NA	8.9	NA	NA	ml/min	NA
Seman2013	OGTT50	5.0	OGTT50	concentration	glucose	urine	HPLC MS/MS	NA	NA	66.1	NA	NA	NA	7.4693	NA	11.3	g	UGE
Seman2013	EMP100	5.0	EMP100	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	hr	16500.0	NA	NA	NA	2390.0	NA	NA	nmol/l*hr	NA
Seman2013	EMP100	5.0	EMP100	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	2500.0	NA	NA	NA	666.0	NA	NA	nmol/l	NA
Seman2013	EMP100	5.0	EMP100	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.0	0.8	3.0	NA	NA	NA	hr	NA
Seman2013	EMP100	5.0	EMP100	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	10.6	NA	NA	NA	2.5	NA	NA	hr	NA
Seman2013	EMP100	5.0	EMP100	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	18.0	NA	NA	NA	4.2	NA	NA	percent	NA
Seman2013	EMP100	5.0	EMP100	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	40.7	NA	NA	NA	9.1	NA	NA	ml/min	NA
Seman2013	EMP100	5.0	EMP100	concentration	glucose	urine	HPLC MS/MS	NA	NA	78.6	NA	NA	NA	12.2616	NA	15.6	g	UGE
Seman2013	EMP200	6.0	EMP200	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	hr	31200.0	NA	NA	NA	6260.0	NA	NA	nmol/l*hr	NA
Seman2013	EMP200	6.0	EMP200	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	3490.0	NA	NA	NA	816.0	NA	NA	nmol/l	NA
Seman2013	EMP200	6.0	EMP200	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.8	1.0	3.0	NA	NA	NA	hr	NA
Seman2013	EMP200	6.0	EMP200	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	11.1	NA	NA	NA	2.6	NA	NA	hr	NA
Seman2013	EMP200	6.0	EMP200	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	18.7	NA	NA	NA	3.5	NA	NA	percent	NA
Seman2013	EMP200	6.0	EMP200	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	45.6	NA	NA	NA	9.1	NA	NA	ml/min	NA
Seman2013	EMP200	6.0	EMP200	concentration	glucose	urine	HPLC MS/MS	NA	NA	69.1	NA	NA	NA	12.7144	NA	18.4	g	UGE
Seman2013	EMP400	6.0	EMP400	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	hr	46600.0	NA	NA	NA	10200.0	NA	NA	nmol/l*hr	NA
Seman2013	EMP400	6.0	EMP400	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	6060.0	NA	NA	NA	1720.0	NA	NA	nmol/l	NA
Seman2013	EMP400	6.0	EMP400	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	2.0	0.8	4.0	NA	NA	NA	hr	NA
Seman2013	EMP400	6.0	EMP400	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	11.2	NA	NA	NA	3.6	NA	NA	hr	NA
Seman2013	EMP400	6.0	EMP400	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	15.1	NA	NA	NA	2.3	NA	NA	percent	NA
Seman2013	EMP400	6.0	EMP400	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	49.5	NA	NA	NA	9.8	NA	NA	ml/min	NA
Seman2013	EMP400	6.0	EMP400	concentration	glucose	urine	HPLC MS/MS	NA	NA	90.8	NA	NA	NA	16.344	NA	18.0	g	UGE
Seman2013	EMP800	6.0	EMP800	auc_inf	empagliflozin	plasma	HPLC MS/MS	NA	hr	70200.0	NA	NA	NA	9510.0	NA	NA	nmol/l*hr	NA
Seman2013	EMP800	6.0	EMP800	cmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	7950.0	NA	NA	NA	1820.0	NA	NA	nmol/l	NA
Seman2013	EMP800	6.0	EMP800	tmax	empagliflozin	plasma	HPLC MS/MS	NA	NA	NA	1.5	0.7	2.0	NA	NA	NA	hr	NA
Seman2013	EMP800	6.0	EMP800	thalf	empagliflozin	plasma	HPLC MS/MS	NA	NA	11.2	NA	NA	NA	1.6	NA	NA	hr	NA
Seman2013	EMP800	6.0	EMP800	recovery	empagliflozin	urine	HPLC MS/MS	72.0	hr	11.0	NA	NA	NA	2.4	NA	NA	percent	NA
Seman2013	EMP800	6.0	EMP800	clearance_renal	empagliflozin	urine	HPLC MS/MS	72.0	hr	47.3	NA	NA	NA	10.0	NA	NA	ml/min	NA
Seman2013	EMP800	6.0	EMP800	concentration	glucose	urine	HPLC MS/MS	NA	NA	61.6	NA	NA	NA	4.94648	NA	8.03	g	UGE
